X1 lower, X1 upper, X3 lower, X3 upper, Result, Total Time, DNN Time, Num Branches, Num Flowpipes
-0.548700, -0.548650, -0.000000, 0.300000, SAFE, 36332.872428, 18839.447266, 1, 1807
-0.548450, -0.548400, -0.000000, 0.300000, SAFE, 36201.476196, 18834.523438, 1, 1807
-0.549750, -0.549700, -0.000000, 0.300000, SAFE, 36298.518819, 18941.646484, 1, 1807
-0.549400, -0.549350, -0.000000, 0.300000, SAFE, 36232.057798, 18899.363281, 1, 1807
-0.549700, -0.549650, -0.000000, 0.300000, SAFE, 36194.663244, 18777.164062, 1, 1807
-0.549100, -0.549050, -0.000000, 0.300000, SAFE, 36330.396219, 18835.751953, 1, 1807
-0.548650, -0.548600, -0.000000, 0.300000, SAFE, 36103.646768, 18775.644531, 1, 1807
-0.548950, -0.548900, -0.000000, 0.300000, SAFE, 36169.620147, 18814.511719, 1, 1807
-0.549200, -0.549150, -0.000000, 0.300000, SAFE, 36221.836430, 18751.083984, 1, 1807
-0.549150, -0.549100, -0.000000, 0.300000, SAFE, 36135.405087, 18778.445312, 1, 1807
-0.549500, -0.549450, -0.000000, 0.300000, SAFE, 36172.886197, 18819.072266, 1, 1807
-0.548200, -0.548150, -0.000000, 0.300000, SAFE, 36165.284041, 18812.093750, 1, 1807
-0.548300, -0.548250, -0.000000, 0.300000, SAFE, 36132.784787, 18746.869141, 1, 1807
-0.549350, -0.549300, -0.000000, 0.300000, SAFE, 36230.716348, 18835.929688, 1, 1807
-0.548100, -0.548050, -0.000000, 0.300000, SAFE, 36238.799700, 18857.351562, 1, 1807
-0.549050, -0.549000, -0.000000, 0.300000, SAFE, 36462.692405, 18822.359375, 1, 1807
-0.549900, -0.549850, -0.000000, 0.300000, SAFE, 36291.537495, 18850.982422, 1, 1807
-0.548750, -0.548700, -0.000000, 0.300000, SAFE, 36818.113941, 18886.167969, 1, 1807
-0.549650, -0.549600, -0.000000, 0.300000, SAFE, 36128.583902, 18812.324219, 1, 1807
